adview,views,likes,dislikes,comment,category,days,duration
1,8814,87,11,23,5,949,257
2,44186,1055,264,589,4,1960,658
1,45025,568,26,137,6,1180,649
1,47024,72,8,8,4,1586,653
2,855,1,0,0,4,1002,21
1,25745,135,17,5,7,840,1780
6,2057280,2400,317,180,7,1773,412
3,84330,37,0,0,4,1173,31
1,11497,35,3,21,4,918,80
1,27006,31,7,4,5,1522,8191
1,12582,27,13,1,4,887,114
1,1518,4,1,2,4,705,21
4,201896,170,23,10,4,2825,514
1,453951,1283,65,41,4,2542,233
1,164309,515,29,8,4,1109,1170
1,12381,197,3,36,7,904,421
1,258059,1259,49,276,4,1080,198
5,230190,917,111,144,4,1218,2454
1,296924,1809,73,190,4,842,612
2,52201,168,21,13,7,1815,192
8,2560519,5529,1359,449,4,1482,139
1,88227,849,19,31,3,1033,1371
1,1789366,2776,344,312,5,1166,4924
10,322039,329,93,75,4,1849,2587
1,165441,1501,61,1215,4,943,182
5,3773860,22081,1106,481,4,1399,179
2,7529756,40788,2639,1238,4,1703,233
1,27599,48,3,4,4,2630,419
18,37383,43,2,0,4,1769,99
1,19264,10,4,0,4,2121,116
6,621358,4519,263,375,8,1532,4157
3,18118,216,26,4,4,1673,1791
13,1326176,9255,332,305,5,897,110
1,126,1,0,0,4,659,20
1,1269126,2182,786,124,4,613,15824
135,1081545,22023,375,864,2,1113,224
1,7717,201,35,69,3,2017,1655
304244,558300,831,186,68,5,709,153
1,14740,22,4,4,1,1972,141
4,60523,502,12,270,7,2164,599
1,3833,9,0,0,6,2251,267
1,173548,284,56,19,4,926,106
1,340490,280,73,14,8,936,161
246,1052510,11662,291,2990,2,910,360
2,19221,446,13,26,4,852,291
2,562226,902,43,149,7,3156,196
1,71921,153,129,38,4,910,128
1,246742,55,41,20,4,1114,55
2,338307,5698,116,6325,4,846,478
9,73235,317,8,105,3,2318,250
1,69944,214,10,31,5,961,321
1,57244,55,20,3,4,1653,9237
1,355943,3506,132,410,7,920,3372
1,118500,1016,16,96,6,861,252
1,313231,586,21,31,4,853,332
4,2701254,9887,1527,2938,6,1269,219
3,1023887,6850,637,639,4,1141,373
3008,4757,11,1,3,7,663,4634
1,255894,517,50,172,4,2251,247
1,5198,7,7,2,7,2355,92
5,121849,109,33,14,7,1457,4964
1,105837,534,48,90,7,2092,120
2,673045,532,31,110,7,2565,293
18,310318,98,50,9,4,2139,120
1,50070,171,15,4,7,832,210
1,1109865,2781,151,77,4,1699,125
1,6688,53,0,2,4,2163,299
2,153351,772,51,15,6,2003,495
1,245,0,0,0,4,985,21
2,174442,676,31,104,1,975,635
1,421960,725,29,9,4,923,70
2,1172964,15295,512,1416,4,1054,299
4,79287,413,22,136,5,2076,185
2,143687,258,129,76,4,2615,84
648908,3786164,15656,785,2159,4,816,353
6,3285406,9047,1302,455,4,1161,1367
1,3037,48,0,2,7,2531,183
4,65514,297,15,63,4,1518,2905
1,232982,1188,135,395,4,886,709
33,1489356,1797,1016,746,4,2054,1951
21,78736,203,8,27,4,1740,238
1,280089,958,192,173,4,641,2306
1,112359,220,183,72,4,1837,101
2,164920,249,22,17,4,1935,1219
1,10800,4,3,0,4,847,73
1,5980,20,4,10,7,1454,179
51,1778763,5184,299,158,4,2462,537
3,1635181,5682,160,737,7,1511,232
3129,68370,100,22,30,7,720,7330
2,34845,35,11,4,7,1900,154
1,947354,1133,39,94,7,1750,4319
2,726785,1730,156,96,4,882,668
1,1538864,3530,402,1553,4,702,2371
2,18828,167,6,34,6,1676,833
1,183534,432,50,161,3,3182,276
4,759692,1857,270,160,4,2480,911
2,31204,448,4,7,4,1637,737
1,502773,1381,63,53,7,952,193
3,648029,654,168,31,4,1433,8527
7,292468,790,200,303,4,1915,444
13,2451494,1785,677,577,4,829,660
2,2849278,2783,65,173,7,4192,161
1,5683,26,1,1,4,1960,203
1,581618,115,68,8,4,1594,401
4,1161872,693,280,301,4,1022,191
5,144,2,1,0,4,1396,119
1,21288,539,30,307,4,872,408
2,1882,6,0,0,5,915,21
1,336026,669,63,214,4,836,2313
3276,6489,42,0,0,7,1227,737
5,308169,2470,78,94,4,1268,56
2,1412342,763,310,91,4,1251,863
2,372697,895,173,66,7,1369,219
1,237,0,0,0,4,1153,45
2,1435226,5676,182,797,7,3172,240
2,524696,1796,43,268,2,1090,125
26344,29828,77,4,3,4,906,64
1,17635,104,4,12,7,1897,176
1,9987,50,16,4,5,1362,750
1,190357,1935,60,473,7,1678,36036
6,2291776,5991,1331,244,8,1367,386
1,6312,24,4,2,4,1538,1085
1,1256731,8929,1342,2640,8,2066,315
1,66656,151,7,105,4,4407,203
1,79706,536,22,77,4,820,1848
1,273439,531,68,11,4,655,609
2,1270024,4524,608,2978,6,1148,301
4,2571221,4422,429,369,5,1298,5958
4,149419,272,17,19,4,3258,434
1,15212,324,28,71,4,820,240
4,8441,17,3,3,4,792,21
1,97727,552,40,25,5,1238,192
1,207847,233,73,54,4,2241,2341
3,253400,1719,13,50,7,1257,190
1,93333,56,22,9,4,732,196
1,64083,144,7,22,5,2732,663
8165,55890,118,18,10,7,1372,321
11,315858,3088,212,475,4,889,484
1,2851,5,1,0,4,1831,117
1,24694,62,3,0,8,897,588
1,1307160,2736,1061,0,4,3729,49
2,31696,89,5,21,4,2171,1828
1,176585,46,21,1,4,2011,166
1,2959,26,1,2,7,1177,266
2,226133,1488,52,471,4,836,1410
1,51299,296,35,42,3,982,4400
4,417049,724,124,173,8,1171,3868
5390,12881,47,2,0,7,1057,41
1,964491,245,183,10,4,1794,90
4,30533,53,0,12,5,2720,640
57,546301,183,103,27,4,2080,64
1,9789,11,3,3,1,1949,98
2,70911,1465,108,323,4,673,580
4,290118,679,30,71,4,3024,490
1,1594202,1235,193,478,5,1379,101
3,108406,485,44,19,2,2102,175
1,416449,2250,52,379,4,851,212
2,561464,2212,128,126,7,823,2766
29,582222,1260,96,124,7,3001,1370
6,3001904,30903,1466,3439,4,1038,570
6,231605,696,153,66,7,1997,473
1,987894,220,160,9,4,1268,125
7,1810711,14318,673,974,7,876,262
17,318111,663,72,73,7,1907,382
1,892647,2961,233,333,5,1018,5783
1,71669,757,31,365,4,1281,204
2,81205,247,32,16,4,834,2138
1,89149,240,10,26,7,2418,154
18,2328202,18592,1012,3767,2,1365,332
6,2140048,4776,585,537,3,2578,3540
1,218,0,0,0,7,1615,151
4,27293,64,7,4,7,1992,299
1,111137,116,3,4,5,1249,87
3,156235,117,17,1,4,1984,287
1,119429,77,37,3,8,1426,62
13,257180,215,73,60,4,2289,2630
2,545777,1621,359,245,4,1480,2743
1,527149,1132,101,190,4,1276,213
1,8627,0,0,0,4,846,147
134,1453990,840,157,144,4,2586,88
69,2113,1,2,1,5,1143,16
1,1613,11,0,0,4,1657,1018
27066,792587,2097,145,218,5,917,214
1,18383,47,7,7,7,1996,252
49,1270255,1510,390,0,4,867,159
1,82841,80,21,15,4,961,8629
6509,8600,12,0,1,4,1390,209
12,138078,885,50,130,4,1889,269
1,236671,718,90,14,6,2462,391
1,94889,55,11,2,4,1787,81
2,412559,13268,219,6097,5,930,731
2,1253187,1644,451,140,4,1372,7388
27,6602406,17492,1699,2100,4,1246,8870
2,3785296,14864,790,233,4,2011,37
90,2778181,1674,935,211,4,1114,699
5239,48096,519,10,105,6,712,891
205,16794,125,4,14,7,1846,260
1,11303,174,6,67,4,886,379
1,2980,105,1,6,7,1084,278
7405,10025,0,0,0,4,955,16
1,883107,19001,1901,1483,4,708,652
1,36404,154,0,16,7,2078,161
3,20079,102,17,3,6,1981,1353
1,835665,2525,100,204,2,918,1165
1,185886,411,32,11,4,1300,479
2,631444,2157,93,33,4,2585,311
1,55443,85,19,6,4,2314,3003
4,75310,67,19,11,4,977,296
1,119493,307,13,36,1,945,178
1,35259,75,38,0,4,868,91
2,38588,187,6,14,7,1950,213
4,11088,5,1,1,4,2284,109
1,598544,1360,68,101,4,2019,121
1,337454,1451,72,215,4,1148,171
10,23324,102,9,14,4,904,368
1,32513,121,5,6,4,1345,70
1,17019,27,6,1,4,1226,1808
3,203692,1121,131,347,4,1196,1264
2,282,1,0,0,4,905,31
2,551025,3053,134,484,7,4293,268
1,15904,36,17,5,3,1558,928
1,27187,13,3,7,1,2074,101
1,430146,914,139,715,4,932,443
3,237,0,0,0,4,644,621
45,25079,53,4,3,4,782,31
1,236189,3010,96,409,7,990,331
1,437747,537,83,45,4,1747,198
2,1274901,2540,359,250,4,1397,123
1918,2396,0,2,4,4,786,121
25,1292337,10681,292,1228,2,860,193
3,1777799,3128,423,91,4,1652,581
2,279482,0,0,0,4,1515,8093
33,4569103,15761,1875,968,4,877,222
1,2662102,14358,1600,940,5,1083,345
84,12983991,21962,4687,1203,4,1305,5880
1,2928,5,2,0,4,2298,765
1169,14455,16,0,1,7,958,257
2,2296087,19026,809,7262,2,1050,492
19754,276547,611,145,109,7,701,13941
1,25320,31,0,0,7,1337,165
1,45535,40,23,0,4,1600,4325
4,5149,13,2,2,4,642,629
3,279838,606,58,83,5,929,7232
1,290095,633,76,28,4,963,357
2,562332,438,133,159,5,1115,656
1,1753838,4225,207,412,7,1858,270
1,459119,422,100,33,4,1496,82
1,63485,370,21,41,7,882,410
4,14038,1150,0,56,4,724,394
13,1777177,3922,325,162,4,1586,784
3,107023,265,17,46,3,3255,139
16,160545,671,16,38,7,1748,287
14,567656,849,228,164,4,1758,2552
1,181921,218,51,9,4,1439,7303
27,21504,56,24,5,4,1185,46
3,422873,1475,101,359,8,864,403
2,14579,113,15,7,8,1680,159
5,10840,223,11,58,4,1265,1229
1,391473,314,90,77,5,835,5721
4,1935985,11863,1322,5168,8,1662,815
6,20605,8,0,0,4,1954,106
1,55630,478,7,11,7,1299,270
1,1017710,15724,562,1474,6,607,250
1,1483651,2490,283,40,4,1544,121
2,770096,1026,117,22,4,1665,136
1,2743,3,0,1,7,2196,247
2,20534,86,0,12,3,1887,182
3,142660,122,47,12,5,1678,1282
4,2672,5,3,0,4,1695,254
1,1151556,3091,80,268,7,1165,278
16,564833,1592,293,176,7,799,3993
5,506934,4441,170,760,4,893,660
21,340853,2392,67,156,5,1251,1187
1,74302,129,15,7,7,1587,215
1,488428,1297,54,189,5,970,236
6,5703347,29849,1297,1720,7,665,419
1,12188,47,2,1,4,892,102
3,66370,151,25,14,8,1502,3202
6,214944,511,22,27,4,2546,386
9,3186772,5654,645,434,7,1669,130
4,161931,118,68,30,4,1803,2625
1,72080,251,22,15,7,690,346
1,2316,10,0,2,3,2020,256
15,681330,668,268,56,5,1678,1390
1,229493,138,59,25,4,1447,335
2,477782,10775,202,315,4,1299,245
17,1452,17,0,1,4,769,46
44,1533644,2670,225,396,7,3103,251
2,883,23,1,3,4,801,121
4,458013,694,224,63,8,949,271
2,420292,478,117,111,5,1081,108
3,538557,2598,397,556,4,870,61
1,264644,748,81,31,6,2462,285
1,34820,75,22,0,6,2493,539
1,1616,0,0,2,8,1263,1635
10,639327,0,0,15,4,1471,763
1,2994922,8007,864,368,4,704,615
5,206696,1071,32,155,4,861,50
1,90599,217,22,9,4,1529,71
1,14326,96,4,7,2,1231,818
1,78298,270,36,47,4,857,485
2,8585,129,5,19,7,871,255
30,37398,241,3,67,2,1424,259
305,2617,11,12,11,4,647,200
9933,17443,179,12,6,7,1103,251
2,314198,830,42,97,1,1249,474
1,134151,126,17,34,5,1964,3661
1,147060,644,17,72,4,935,197
1,86528,87,10,8,5,1003,21
2,1704841,3284,255,512,5,1864,4949
28,2921889,1979,408,106,4,1478,758
1,25046,36,1,2,4,2996,679
1,73138,28,13,0,7,1198,236
1,96873,407,48,462,2,921,293
7,5526193,83061,2205,10245,4,1047,283
35,5835602,18129,759,1392,4,871,194
1,43165,18,8,1,7,893,99
66,169527,431,71,153,4,1701,1354
1,10861,54,1,4,5,1810,11
18,550780,5558,370,7504,2,769,671
1,85311,25,12,1,5,2420,408
14,1118831,1447,582,248,4,1930,2341
2,597454,1090,153,92,4,854,601
19708,28272,376,16,45,1,926,733
2,10008,68,4,52,7,1743,728
6,738896,3105,197,0,8,897,285
9972,74363,228,2,41,4,753,54
1,158458,1388,183,1044,6,885,423
1,53664,1193,10,195,5,827,352
2,31576,38,1,2,4,2924,439
4,6237,9,1,3,4,1033,11
59,2165014,4132,1004,1030,5,1296,5922
1,992,0,0,0,4,1082,800
1,151332,5666,115,294,6,854,574
1,9567,32,1,4,4,1463,212
2,524614,1028,65,35,4,1575,1051
1,12596,157,2,0,2,1766,310
1,2586,7,0,0,5,1454,36
1,27307,105,11,7,5,828,136
1,250,3,0,0,7,1184,79
8,34767,555,33,61,6,1715,344
64985,877067,32820,566,1474,2,1086,790
1,42150,235,20,24,7,1766,335
9,1131735,1879,241,76,4,2398,521
5,654995,196,85,33,4,1698,87
1,291623,912,44,36,4,1955,141
1,10981,80,11,20,6,1967,874
38,544977,1410,99,112,4,1725,970
3,93388,1,1,0,4,1052,31
4,53825,402,14,325,4,1744,230
266469,411333,644,11,85,4,890,1535
2,1218110,15692,893,4106,6,978,219
3,714515,785,39,70,7,1719,239
7,975,3,0,1,7,1999,208
2,86948,1118,100,400,4,858,604
3,318061,230,119,0,4,847,897
1,11683,43,6,11,4,2020,792
1,887586,12078,399,1642,2,1009,237
1,41069,41,10,2,4,1263,610
1,7547,37,3,11,7,1775,154
2,867818,0,0,131,7,1557,3322
5,992816,8703,611,816,4,897,135
5,302024,8275,59,804,2,1191,246
10,129584,662,70,19,6,1286,3516
1,55516,180,19,47,6,1135,266
1,34857,0,0,0,6,1526,149
1,140396,177,26,12,7,1135,319
1,166755,709,73,276,4,862,1545
2,247360,1062,69,62,4,2383,455
2,662831,6812,137,307,2,1379,880
2,1086604,1223,147,38,4,956,73
1,440567,719,51,15,4,1748,281
11,225935,615,24,85,4,1829,863
15,548704,677,222,119,4,1922,2511
1,308341,4140,127,744,2,858,202
3,28794,98,5,17,4,1733,1314
2,130952,809,21,320,5,900,862
1,46078,233,9,12,7,803,3185
1,135847,1157,26,114,7,840,271
3,446077,2821,197,2748,4,876,637
3,213937,1270,117,54,4,1051,3215
8,185247,844,65,109,4,897,153
921,1733,12,4,0,4,1296,104
11,344880,3823,47,297,6,798,68
5,1076129,3083,539,322,7,1537,3844
4,555196,2820,171,301,4,813,172
3,30942,7,1,0,4,2917,49
35,1355382,1803,138,90,4,3192,303
1,390712,1630,64,165,2,1107,1332
6175,42240,582,24,73,1,1090,440
2,474717,293,197,2,5,1303,4791
1,8988,22,2,2,7,2485,150
3,1376727,1542,482,338,7,1503,25723
1,37374,81,8,4,8,1352,417
2,393180,554,58,18,4,1160,174
2,86659,55,25,3,3,1745,2442
48626,60260,73,7,8,4,880,36
1,268260,1300,47,968,4,1037,555
5,184186,216,8,24,4,1929,61
2,17200,99,9,2,2,1976,201
2,271429,1670,52,206,2,859,218
7,113822,471,65,46,7,1940,3086
7,8968225,7502,406,1341,7,2975,323
1,594843,978,191,49,6,2858,376
78,1927526,11875,545,2332,7,2338,293
1,35178,994,95,1409,4,832,97
5,409201,10253,1263,649,5,857,211
1,104970,611,47,79,5,1780,414
1,231191,333,27,44,1,1062,233
1,128685,482,13,17,4,2364,381
3,347,11,0,1,4,666,274
11,339164,896,30,71,7,2894,242
2,293988,879,61,13,4,2522,464
1,2180,16,0,3,7,1774,1518
1,135848,290,39,62,3,2285,727
4,250040,179,93,36,4,1836,2526
1,1107,8,1,1,4,784,622
5,273293,1216,62,144,5,907,324
1,235572,398,53,6,5,1704,899
2,511987,2802,111,344,7,918,150
1,47620,53,16,16,4,823,602
2,577227,4106,308,487,6,2033,809
1,32661,1407,43,160,2,600,896
6,309312,349,31,4,4,3274,498
3,69475,261,14,18,4,2151,166
4,18626,15,6,0,7,2196,232
1,22612,105,7,25,4,1270,10038
1,89614,85,15,6,4,1184,7798
1,9470,48,0,3,2,1136,127
15,408927,150,52,12,4,2446,150
3,7712,16,3,3,4,1876,114
1,354149,3106,114,376,4,1054,184
1,39842,254,9,11,7,863,337
1,39842,19,8,23,8,836,139
13,1177408,3469,99,605,5,2284,216
1,1512015,1142,641,64,4,814,82
1,31003,120,6,10,7,1996,271
4,1063342,320,259,64,4,1818,128
1,180371,351,51,15,4,1785,513
2,609102,335,122,19,4,1124,83
18,8314912,10690,1463,540,4,1155,260
7,1806344,3571,328,239,5,1010,5382
8,853623,1849,91,258,2,830,530
23137,189568,223,110,43,4,1394,189
1,577795,10273,244,4690,5,942,211
5,423330,775,109,58,4,1760,3256
1,2231,290,15,59,7,869,223
4,215601,305,64,44,7,921,277
2,171318,67,29,6,4,1703,7439
1,12503,23,5,9,5,1391,5080
38,498366,1215,93,31,4,1995,462
5,44752,442,11,21,4,664,177
1,2149,16,2,8,2,1696,201
2,244661,563,35,313,4,838,591
10,546671,649,174,46,4,2720,9391
2,189602,569,76,55,7,2000,263
1,264947,375,80,30,4,1618,271
1,23185,21,3,4,4,2961,341
110,7604905,33885,2099,2854,4,962,221
1,681523,434,249,44,5,1270,7472
2,33740,506,8,32,7,1172,187
1026,6101,260,3,110,7,862,182
11,243767,906,88,86,4,895,162
2,151285,677,22,25,7,682,82
4,688048,5913,373,2128,2,806,493
1,101163,430,70,20,4,1776,205
3,14655,151,9,28,1,1688,1136
3,243648,949,33,60,4,823,183
672,4398,0,0,0,4,955,21
6,3006526,1218,628,47,4,1263,197
13,210484,1718,114,282,4,2135,295
2,19608,113,1,45,4,1789,1386
4,73986,68,7,6,4,2083,66
1,61856,30,7,4,4,827,75
80,1998690,3634,418,227,4,1991,375
1,75836,413,7,44,4,841,117
1,1895,9,0,3,2,2189,177
1,3458,9,1,0,4,645,602
1,73631,1630,51,325,4,793,342
6,1455729,10881,812,2801,8,1105,25
1,65736,55,20,11,4,1065,299
2,195170,6097,135,1014,2,795,435
3,175457,704,36,184,3,3261,187
1,600168,2141,365,1809,6,1088,390
2,9205,9,2,0,1,2244,113
1,137593,1693,82,510,2,1266,181
5,1320,3,1,1,4,828,347
2,2395325,22173,945,1438,2,1449,535
1,4019,6,0,0,4,2459,77
1,25075,219,1,15,4,1010,727
12,934616,1156,185,110,3,1640,756
3,538893,713,162,103,7,1272,13630
39,2893590,5201,854,457,4,1431,8642
6,187889,215,86,11,5,915,872
2,1834653,11907,310,927,4,937,383
1,948227,3834,1237,3056,2,944,349
13,3620846,5085,1038,436,4,827,312
16,3358895,2300,1483,109,4,1148,7643
1,47151,145,5,8,5,2245,267
1,4934,305,4,43,6,1188,1004
3,112,1,0,0,4,1019,30
1,1417219,16140,548,1296,8,600,2719
2,2264,1,0,0,1,2321,95
12,22706474,92225,6713,2263,7,1632,344
3,55314,172,7,19,7,847,276
78,1065642,1501,62,44,5,1339,75
1,138069,844,126,688,3,827,2981
2,1707,2,0,0,5,1149,26
1,679179,2475,102,131,7,1398,242
10997,13618,42,9,1,4,1095,221
2,474948,1341,195,64,7,975,3113
6,240633,2953,531,374,5,2229,111
92,782372,626,342,0,4,863,1213
107,5004318,12830,1073,1961,5,846,470
2,5432,8,2,0,5,1636,32
13,382374,532,114,33,5,903,1228
341,4293657,5449,1110,233,4,1996,538
3,54573,83,13,9,4,1185,627
4,168168,1308,137,759,8,914,1113
2,559174,3138,477,358,8,594,1240
1,169941,317,14,31,7,2401,183
1,654226,448,167,76,4,970,202
1,90033,92,18,12,7,1680,756
491,5606,291,2,62,4,962,183
8135,10262,38,0,9,7,1688,201
1,146785,728,162,391,6,1824,155
2,218566,547,102,24,5,859,245
1,137,1,0,0,4,1205,31
20791,22094,57,7,0,7,1271,41
8,1896,26,2,0,4,1481,222
1,13609,208,1,27,4,934,212
4,638921,1371,145,176,7,820,210
1,161119,224,23,3,4,1986,392
4,7807,38,0,0,4,1718,624
1,374601,1488,267,1016,4,1057,1046
9,993764,1696,218,153,5,1513,6989
1,4109,9,3,4,4,1464,70
1,6922,114,1,63,4,2245,839
2,262425,2146,34,104,4,1025,149
8,3237221,9352,1474,1420,4,980,1296
1,456501,6749,122,283,5,645,294
2,208011,413,35,80,4,979,286
1,365948,244,33,8,4,1068,81
11,43615,62,9,10,5,2021,692
9,2165763,2039,1118,243,4,1163,172
2,1838826,871,735,66,4,1261,2298
5,2840752,16348,873,3054,2,1275,948
1,450958,4320,6183,2220,7,1270,275
6,15782,28,7,0,4,1831,271
2,2655730,20428,1313,724,4,1615,165
10,950341,569,176,57,5,2635,8962
1,59043,249,52,2,7,908,3431
3,318967,1104,46,57,4,995,92
1,571943,698,131,181,7,1080,417
3,8804,35,2,4,4,1453,124
3666,38398,447,32,158,6,747,718
52534,66735,464,5,28,7,621,254
5,527136,3320,195,202,5,1322,602
1,178,1,0,1,4,1916,159
2,29689,26,1,5,4,3686,652
1,563811,1239,266,236,4,660,2440
9,4422170,4891,1179,451,4,913,8330
2,2192122,6935,1841,3495,4,918,686
1,2225,6,1,0,3,1491,83
1,615590,20322,1359,2152,6,917,300
1,295836,226,63,71,4,817,662
1,49321,617,80,197,4,2022,561
3,270573,381,33,40,4,2628,242
2,59461,172,9,64,7,3132,617
3,212181,4672,111,7798,4,862,389
14,383018,3040,98,277,6,917,323
2,248195,546,66,88,4,1468,2462
1,705,0,0,0,4,1200,183
2,222648,479,54,13,4,1244,2080
25528,600154,13366,314,290,1,1255,273
6,210,0,1,0,4,720,611
2,1742781,5301,4034,4793,8,2176,230
1,953861,2321,576,284,7,1188,506
7,24655,0,0,0,4,984,31
15,1436443,5963,414,580,4,1040,224
2,708023,1826,56,1096,5,1184,596
30,427979,428,153,33,4,1780,220
3,929493,1508,155,54,4,1583,148
2,293095,523,69,41,4,1933,1107
5,40913,184,5,23,4,1914,381
3,1406797,1876,246,560,7,1422,323
1,30064,17,22,0,4,1219,82
1,36983,202,4,44,2,1469,1256
27,665810,534,167,45,4,2475,523
1,3989,18,3,0,3,2122,36
1,658432,1476,122,136,4,1219,489
4,471238,8500,100,752,2,1170,340
1,2418,102,0,12,4,1038,996
77,616863,209,172,11,5,1836,1068
104,271229,486,81,255,5,907,749
1,585176,1780,77,399,8,1161,203
1,1257334,1228,310,0,5,1068,7759
35,2165628,9038,1336,875,5,885,347
1,27611,274,9,79,6,991,632
4,567687,1780,58,75,4,1706,162
1,240734,547,88,82,4,1441,412
2,829619,2565,160,375,4,1268,211
2,1396,2,0,0,7,1457,253
2,131,0,0,0,4,740,25
8171,10076,11,1,0,3,1195,76
5,3645413,21005,1526,722,4,1564,587
1,7517,72,1,16,4,1783,789
1,353392,695,78,269,1,1074,746
1,298062,226,8,8,4,1462,60
1,372,1,0,0,4,1251,7631
4,683741,5551,261,1179,4,1074,431
1,689,0,0,0,5,881,11
1,1504873,1774,499,214,4,1086,5041
4050,15476,215,14,9,5,689,31
5,485889,138,74,5,4,2300,266
2,1158089,5218,420,744,4,1429,3037
2,265858,460,43,12,4,949,236
3,2007694,4817,547,490,2,912,275
21,922961,1550,147,199,5,863,378
1,116705,3994,75,364,1,820,1851
4,3256,26,2,0,4,1513,193
1,165562,338,41,25,4,1836,570
1,729204,13708,387,3966,6,648,339
26,5487165,22743,588,2141,7,1130,269
2395,7024,32,6,4,4,694,193
9,3159339,3149,753,92,4,1665,235
6,624887,1093,134,77,4,1933,275
4,1206683,5473,466,374,4,1371,414
1,699260,1391,276,176,4,1112,10216
1,26181,234,2,144,4,818,284
1,32597,43,4,5,4,1832,289
1,78649,257,8,77,4,3437,522
9,428331,1685,110,441,7,2793,948
3,419531,5119,66,223,4,2425,119
4,806333,913,84,28,4,864,610
7,46584,120,6,4,2,1704,777
1,46745,1662,8,29,4,905,163
1,1113182,4142,368,441,4,1026,99
1,127226,128,35,13,4,935,8062
1,29450,39,13,3,4,984,267
73,521298,851,132,527,5,1002,308
1,5197,20,0,3,5,1009,108
24,352376,1203,86,332,1,1012,286
2,4779,17,0,0,7,2875,554
20,1818574,19201,235,618,4,799,271
4,5173987,26173,1557,5882,8,1092,1248
22,69914,164,8,13,4,1456,304
1,15397,87,5,18,4,1039,171
4,451989,4149,252,66,4,848,12386
209509,211736,0,0,0,4,863,26
470,2168139,3225,219,230,4,2091,166
1,21209,105,8,65,7,2498,334
4,1031231,2939,436,1313,6,1239,337
4839,11405,113,11,7,7,766,261
7,29073,101,3,5,4,1741,1380
3,4868096,26763,854,1558,4,1492,330
1,1072595,2828,90,265,5,948,78
6,104588,184,3,11,4,3031,226
14,1932499,15212,449,1658,2,1965,209
4,103232,291,22,5,4,1204,359
1,71740,786,27,127,3,1224,3423
1,398184,1540,162,60,8,605,326
8,230794,1954,70,165,5,1265,996
2,39677,175,4,158,3,1153,1279
7,557201,8432,302,2645,6,829,214
1,446667,1539,196,88,4,1345,69
2,1252164,21456,1140,5789,2,967,270
6,4539113,13256,1088,3067,4,1446,960
1,2946,9,2,0,5,686,4033
9724,227004,1114,21,54,7,2142,373
35,6096,43,6,0,4,912,222
1,806105,5399,215,1404,4,1523,248
14,1203891,2233,201,616,5,856,288
1,6776406,14498,703,792,7,2312,264
1,46754,268,17,10,6,1054,271
8,751847,2281,188,59,4,2592,374
2,20603,45,1,5,5,2720,640
1,1356970,918,328,40,7,1471,416
2,101717,83,9,3,4,1737,263
6,94791,109,28,10,1,2332,199
4,337314,542,192,85,3,1303,186
1,53341,42,13,2,4,1890,1072
18,731706,953,88,28,4,2623,369
5,6521,78,26,39,4,1248,1269
2,235231,576,18,46,2,1266,1443
12,618805,680,124,75,4,2788,8631
1,24233,47,3,30,5,2724,640
3,259501,3900,39,449,4,1328,303
1,51496,56,21,12,7,2151,220
796,3736,6,1,6,4,732,103
1,4783671,38580,394,2585,2,1304,280
3,28252,142,5,5,4,714,54
2,681600,303,125,42,4,1135,290
1,510409,372,164,43,4,848,8832
1,29637,103,5,5,4,1875,121
2,75954,1194,18,231,5,985,1374
6,1273770,15465,1673,4869,6,849,432
1,61120,345,6,34,4,1957,219
3,369073,2727,56,297,4,1526,79
39,819036,1160,113,46,4,2127,303
